,news_url,title,text,source_name,date,topics,sentiment,type,news_id,rank_score
36,https://www.zacks.com/stock/news/2052312/is-netflix-nflx-stock-outpacing-its-consumer-discretionary-peers-this-year,Is Netflix (NFLX) Stock Outpacing Its Consumer Discretionary Peers This Year?,Here is how Netflix (NFLX) and Warner Bros. Discovery (WBD) have performed compared to their sector so far this year.,Zacks Investment Research,2023-02-09 11:20:37-05:00,[],Positive,Article,1747222,4.87
37,https://www.businessinsider.com/netflix-password-sharing-crackdown-widening-spreads-to-canada-spain-2023-2,"Netflix is widening its password sharing crackdown, with users in Canada, Spain, and New Zealand now facing extra charges","Netflix wants to stop multiple households using one account. Over 100 million households share passwords, it said.",Business Insider,2023-02-09 08:00:52-05:00,['paylimitwall'],Neutral,Article,1746445,4.63
38,https://seekingalpha.com/article/4576747-netflix-my-updated-outlook-after-68-percent-gains,Netflix: My Updated Outlook After 68% Gains,"Netflix stock bottomed as expected. Bill Ackman's analysis was good, but his timing was poor.",Seeking Alpha,2023-02-09 09:31:48-05:00,['paylimitwall'],Neutral,Article,1746805,4.13
39,https://www.reuters.com/business/media-telecom/netflix-lays-out-plans-crackdown-account-sharing-2023-02-08/,Netflix lays out plans to crackdown on account sharing,"Netflix Inc on Wednesday laid out plans to crackdown on password sharing for accounts on its streaming platform, including setting up primary location and paying a couple of dollars for an extra member.",Reuters,2023-02-08 14:35:18-05:00,[],Neutral,Article,1745229,9.22
40,https://www.cnbc.com/2023/02/08/netflix-password-sharing-crackdown-launches-in-four-countries.html,Netflix starts cracking down on password-sharing in four countries,"Users will be asked to set a ""primary location"" for their Netflix accounts and will be allowed two ""sub accounts"" for users who don't live in that household.",CNBC,2023-02-08 15:21:38-05:00,[],Neutral,Article,1745271,7.02
41,https://nypost.com/2023/02/08/netflix-reveals-more-details-about-password-sharing-crackdown/,Netflix reveals more details about password-sharing crackdown,The company lost subscribers in the first half of 2022 amid stiff competition from rivals.,New York Post,2023-02-08 15:23:00-05:00,[],Negative,Article,1745276,6.90
42,https://deadline.com/2023/02/netflix-expands-paid-password-sharing-canada-new-zealand-portugal-spain-1235253124/,"Netflix Expands Paid Password Sharing To Canada, New Zealand, Portugal and Spain","Netflix is rolling out paid password sharing in Canada, New Zealand, Portugal and Spain as the company looks to reap revenue from a practice it long encouraged customers to engage in at no charge. A blog post confirmed the rollout and said it would expand in the coming months.",Deadline,2023-02-08 15:23:59-05:00,[],Positive,Article,1745277,6.77
43,https://techcrunch.com/2023/02/08/netflix-starts-cracking-down-on-password-sharing-in-four-new-markets-including-canada/,"Netflix starts cracking down on password sharing in four new markets, including Canada","Netflix today announced it's rolling out paid sharing, otherwise known as Netflix's crackdown on password sharing, to more countries, including Canada, New Zealand, Portugal, and Spain. The company had previously tested paid sharing in select markets, including Chile, Costa Rica, Peru, and elsewhere in Latin America.",TechCrunch,2023-02-08 15:11:48-05:00,[],Neutral,Article,1745261,6.70
44,https://www.cnet.com/culture/entertainment/netflix-password-sharing-crackdown-hits-canada-new-zealand-portugal-and-spain/,"Netflix Password-Sharing Crackdown Hits Canada, New Zealand, Portugal and Spain",Netflix hasn't specified when the new fees to share an account will arrive in other countries like the US.,CNET,2023-02-08 16:19:37-05:00,[],Neutral,Article,1745474,6.02
45,https://www.cnet.com/culture/entertainment/netflixs-password-sharing-crackdown-is-happening-what-to-know/,Netflix's Password-Sharing Crackdown Is Happening: What to Know,Netflix has started charging fees in more countries for account sharing beyond a single household -- and it's pricier than it was during tests.,CNET,2023-02-08 20:15:49-05:00,[],Negative,Article,1745883,5.57
46,https://www.forbes.com/sites/anafaguy/2023/02/08/netflix-password-crack-down-begins-in-canada-new-zealand-portugal-spain/,"Netflix Password Crack Down Begins In Canada, New Zealand, Portugal, Spain",Password crack downs are set to hit U.S. customers after March.,Forbes,2023-02-08 17:00:39-05:00,['paylimitwall'],Neutral,Article,1745588,5.38
47,https://seekingalpha.com/article/4575812-netflix-stock-still-undervalued-reiterate-buy,Netflix: Getting Closer To Its Target After Another Good Report,"The cheaper tariff will help to avoid high churn rates soon - the new strategy allowed the company to restore the growth rate of the number of subscribers. Due to a bigger share of ""cheap"" accounts, ARPU growth rate will slow down, but this will still not affect revenue.",Seeking Alpha,2023-02-07 02:26:45-05:00,['paylimitwall'],Positive,Article,1741363,4.13
48,https://seekingalpha.com/article/4575951-netflix-stock-5-things-smart-investors-should-know,Netflix Stock: 5 Things That Smart Investors Should Know,"Netflix posted an earnings beat in the fourth quarter of 2022 as the company saw positive subscriber trends and improving margins following slower hiring. The subscriber trends have been improving and surpassed expectations in the quarter, resulting in positive sentiment for the stock as the trend seems to have reversed.",Seeking Alpha,2023-02-07 11:42:46-05:00,['paylimitwall'],Positive,Article,1742602,4.13
49,https://www.youtube.com/watch?v=gftxADv3TLs,Netflix braces for user exodus after cracking down on password sharing,"Yahoo Finance Live anchors Brian Sozzi, Julie Hyman, and Brad Smith discuss Netflix's password-sharing policy and how users may react to the streaming company's profitability push.",Yahoo Finance,2023-02-06 13:05:23-05:00,[],Negative,Video,1740566,5.92
50,https://www.youtube.com/watch?v=5vZmxzGPXIc,Netflix's password sharing crackdown will be positive for the company: Oppenheimer,"Jason Helfstein, Oppenheimer Managing Director, discusses his bullish case on Netflix cracking down on password sharing. You can watch the full interview here.",Yahoo Finance,2023-02-06 17:08:03-05:00,[],Positive,Video,1741027,5.92
51,https://www.youtube.com/watch?v=twqTL72Dkv4,Netflix knows ‘what an advertising subscriber is worth' in password-sharing crackdown: Analyst,"Jason Helfstein, Oppenheimer Managing Director and Head of Internet Research spoke with Yahoo Finance anchors Jared Blikre and Dave Briggs on the impact of Netflix's password-sharing crackdown.",Yahoo Finance,2023-02-06 17:33:49-05:00,[],Neutral,Video,1741056,5.92
52,https://www.proactiveinvestors.ca/companies/news/1005338?SNAPI,"Netflix could see user numbers drop following password-sharing crackdown, analyst survey reveals","Netflix Inc (NASDAQ:NFLX) may see its user numbers fall following its password-sharing crackdown, with 62% of password borrowers saying they would stop using the streaming service due to the policy, according to a survey from US firm Jefferies.   Netflix said it plans to clamp down on password-sharing during the first quarter of 2023, the details of which were revealed last week for users in Chile, Costa Rica and Peru where Netflix is testing its anti-account sharing features.",Proactive Investors,2023-02-06 12:28:51-05:00,[],Negative,Article,1740556,5.77
53,https://www.barrons.com/articles/netflix-password-sharing-crackdown-stock-51675708555,Netflix's Password Crackdown Has Angered Users. One Analyst Isn't Worried.,Jefferies analyst Andrew Uerkwitz rates the stock Buy and raised his price target to $425 from $400.,Barrons,2023-02-06 13:37:00-05:00,['paywall'],Neutral,Article,1740657,4.11
54,https://www.cnbc.com/2023/02/04/how-end-of-netflix-password-sharing-will-change-the-way-families-watch.html,"How the end of Netflix password sharing will change the way families watch, especially the ones with college-age children","Netflix will target password sharing by US subscribers starting March. Families not all living in the same home, such as college students, are a likely target.",CNBC,2023-02-04 09:29:15-05:00,[],Neutral,Article,1739063,6.57
55,https://www.barrons.com/articles/netflix-password-sharing-streaming-stock-market-51675431548,Netflix's Leaked Password Curbs Face a Backlash. The Rules Are Just What Wall Street Wanted.,The film and TV platform accidentally posted its plans to crack down on users sharing logins. It estimates there are about 100 million households streaming its content without paying.,Barrons,2023-02-03 08:42:00-05:00,['paywall'],Positive,Article,1737755,4.11
56,https://www.fool.com/investing/2023/02/02/8-million-reasons-to-like-netflix-stock/,8 Million Reasons to Like Netflix Stock,The streaming pioneer is getting back to its old ways.,The Motley Fool,2023-02-02 08:50:00-05:00,[],Positive,Article,1735645,6.17
57,https://www.huffpost.com/entry/netflix-password-sharing-crackdown-details_n_63dbceefe4b07c0c7e08676e,Netflix Lays Out Plan For Password-Sharing Crackdown,"The exact timeline of when the policy will apply to U.S. users is unclear. Netflix has said it will roll out the policy ""more broadly"" by the end of the first quarter.",Huffington Post,2023-02-02 11:27:01-05:00,[],Neutral,Article,1736168,5.80
58,https://www.businessinsider.com/how-netflix-could-clamp-down-on-password-sharing-peru-trial-2023-2,"Netflix's Latin American password-sharing clampdown trial hints at how the upcoming rollout might work, including primary locations and special-access codes for traveling","""If you are traveling or live between different places, you can continue to enjoy Netflix,"" says the help section for users where it's being trialed.",Business Insider,2023-02-02 07:06:46-05:00,['paylimitwall'],Positive,Article,1735157,4.18
0,https://techcrunch.com/2023/03/31/netflix-restructures-its-film-units-aiming-to-make-fewer-but-better-original-movies/,"Netflix restructures its film units, aiming to make fewer (but better) original movies","Netflix is restructuring its film units and vowing to make fewer but better movies, according to a new report from Bloomberg, which Netflix partially confirmed. The report said the streaming giant is combining film units that produce small and midsize films, resulting in a handful of layoffs, including two longtime executives.",TechCrunch,2023-03-31 14:20:01-04:00,[],Neutral,Article,1821483,6.25
1,https://www.barrons.com/articles/netflix-stock-rises-moodys-upgrades-bonds-c75640e1,Netflix Stock Rises as Moody's Upgrades Bonds to Investment Grade,The improved bond rating follows a similar move by S&P Global Ratings.,Barrons,2023-03-31 09:27:00-04:00,['paywall'],Positive,Article,1820923,4.11
2,https://nypost.com/2023/03/30/netflix-tests-launching-video-game-service-on-televisions/,Netflix experimenting with expanding gaming service to TV sets,Netflix is planning to launch its video-game service on TVs for the first time -- a move seen as a possible step toward a rollout of a cloud-based gaming service.,New York Post,2023-03-30 12:57:32-04:00,[],Positive,Article,1819587,8.70
3,https://www.marketwatch.com/story/netflix-to-make-fewer-movies-2-execs-to-depart-reports-b18b0043,"Netflix to make fewer movies, 2 execs to depart: reports","Netflix Inc. is cutting ties with two longtime creative executives amid a restructuring that will result in the streaming service making fewer movies each year, according to reports late Thursday.",Market Watch,2023-03-30 21:38:00-04:00,['paylimitwall'],Negative,Article,1820266,7.28
4,https://www.reuters.com/business/media-telecom/netflix-restructures-film-group-it-scales-back-movie-output-bloomberg-news-2023-03-31/,Netflix restructures film group as it scales back movie output - Bloomberg News,"Video streaming service Netflix Inc is restructuring its film group, which will result in layoffs and the departure of two of its most experienced executives, Bloomberg reported on Thursday.",Reuters,2023-03-30 23:59:10-04:00,[],Negative,Article,1820467,6.52
5,https://techcrunch.com/2023/03/30/netflix-plans-to-bring-games-to-tv-and-let-players-use-their-iphones-as-video-game-controllers/,Netflix plans to bring games to TV and let players use their iPhones as video game controllers,Netflix is working on a new feature that would bring its mobile games to the TV. The company is planning to allow iPhones to be used as video game controllers.,TechCrunch,2023-03-30 10:46:28-04:00,['product'],Positive,Article,1819267,6.17
